player_id,name,first_name,second_name,web_name,position,team_id,team_name,team_short,current_price,price_change,selected_by_percent,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,status,chance_of_playing_this_round,chance_of_playing_next_round,news,news_added,form,transfers_in,transfers_out,transfers_in_event,transfers_out_event,photo_url,photo_code,penalties_taker,corners_taker,freekicks_taker,team_attack_strength,team_defence_strength,team_overall_strength,next_1_gw,next_1_opponent,next_1_difficulty,next_1_venue,next_2_gw,next_2_opponent,next_2_difficulty,next_2_venue,next_3_gw,next_3_opponent,next_3_difficulty,next_3_venue,next_4_gw,next_4_opponent,next_4_difficulty,next_4_venue,next_5_gw,next_5_opponent,next_5_difficulty,next_5_venue,next_6_gw,next_6_opponent,next_6_difficulty,next_6_venue,avg_fixture_difficulty_6gw,total_points_season_1_ago,minutes_season_1_ago,goals_scored_season_1_ago,assists_season_1_ago,clean_sheets_season_1_ago,start_cost_season_1_ago,end_cost_season_1_ago,total_points_season_2_ago,minutes_season_2_ago,goals_scored_season_2_ago,assists_season_2_ago,clean_sheets_season_2_ago,start_cost_season_2_ago,end_cost_season_2_ago,total_points_season_3_ago,minutes_season_3_ago,goals_scored_season_3_ago,assists_season_3_ago,clean_sheets_season_3_ago,start_cost_season_3_ago,end_cost_season_3_ago,goals_scored_per_90,assists_per_90,clean_sheets_per_90,goals_conceded_per_90,own_goals_per_90,penalties_saved_per_90,penalties_missed_per_90,yellow_cards_per_90,red_cards_per_90,saves_per_90,bonus_per_90,minutes_per_game,games_played,total_points_per_90
408,Rúben dos Santos Gato Alves Dias,Rúben,dos Santos Gato Alves Dias,Rúben,DEF,13,Man City,MCI,5.5,0.0,3.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,5926,2106,5926,2106,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,171314.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,John Stones,John,Stones,Stones,DEF,13,Man City,MCI,5.5,0.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,955,596,955,596,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,97299.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,Rico Lewis,Rico,Lewis,Lewis,DEF,13,Man City,MCI,5.0,0.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,929,729,929,729,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,477064.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Nico O'Reilly,Nico,O'Reilly,O’Reilly,DEF,13,Man City,MCI,5.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,195,197,195,197,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,472769.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Vitor de Oliveira Nunes dos Reis,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,DEF,13,Man City,MCI,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Girona on loan for the rest of the season.,2025-08-11T01:23:23.836966Z,0.0,0,111,0,111,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,616222.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Omar Marmoush,Omar,Marmoush,Marmoush,MID,13,Man City,MCI,8.5,0.0,11.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,8573,7165,8573,7165,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,438234.jpg,True,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Phil Foden,Phil,Foden,Foden,MID,13,Man City,MCI,8.0,0.0,1.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T23:00:06.538510Z,0.0,2251,1580,2251,1580,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,209244.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Sávio Moreira de Oliveira,Sávio,Moreira de Oliveira,Savinho,MID,13,Man City,MCI,7.0,0.0,1.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knock - Expected back 14 Sep,2025-08-15T14:00:07.649098Z,0.0,50,9853,50,9853,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,510281.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Bernardo Mota Veiga de Carvalho e Silva,Bernardo,Mota Veiga de Carvalho e Silva,Bernardo,MID,13,Man City,MCI,6.5,0.0,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,782,768,782,768,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,165809.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Rayan Cherki,Rayan,Cherki,Cherki,MID,13,Man City,MCI,6.5,0.0,8.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,6136,5190,6136,5190,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,466052.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Jérémy Doku,Jérémy,Doku,Doku,MID,13,Man City,MCI,6.5,0.0,1.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,1139,1388,1139,1388,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,248875.jpg,True,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,İlkay Gündoğan,İlkay,Gündoğan,Gündoğan,MID,13,Man City,MCI,6.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,156,227,156,227,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,59859.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,Rodrigo 'Rodri' Hernandez Cascante,Rodrigo 'Rodri',Hernandez Cascante,Rodrigo,MID,13,Man City,MCI,6.5,0.0,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T23:00:06.551720Z,0.0,1000,1185,1000,1185,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,220566.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Mateo Kovačić,Mateo,Kovačić,Kovačić,MID,13,Man City,MCI,6.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Achilles injury - Expected back 13 Sep,2025-07-21T10:00:04.940328Z,0.0,14,56,14,56,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,91651.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,Nico González Iglesias,Nico,González Iglesias,N.Gonzalez,MID,13,Man City,MCI,6.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,111,166,111,166,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,465694.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Oscar Bobb,Oscar,Bobb,Bobb,MID,13,Man City,MCI,5.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,49,135,49,135,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,477555.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Claudio Echeverri,Claudio,Echeverri,Echeverri,MID,13,Man City,MCI,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,21,74,21,74,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,575204.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,James McAtee,James,McAtee,McAtee,MID,13,Man City,MCI,5.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,123,182,123,182,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,432714.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Tijjani Reijnders,Tijjani,Reijnders,Reijnders,MID,13,Man City,MCI,5.5,0.0,18.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,9250,5355,9250,5355,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,433036.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Sverre Nypan,Sverre,Nypan,Nypan,MID,13,Man City,MCI,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,18,99,18,99,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,566164.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Kalvin Phillips,Kalvin,Phillips,Phillips,MID,13,Man City,MCI,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,59,147,59,147,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,155405.jpg,False,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Erling Haaland,Erling,Haaland,Haaland,FWD,13,Man City,MCI,14.0,0.0,24.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,7986,6014,7986,6014,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,223094.jpg,True,False,False,2500,2680,2590,1,20,3,A,2,18,3,H,3,6,3,A,4,14,3,H,5,1,4,A,6,3,2,H,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,Bryan Mbeumo,Bryan,Mbeumo,Mbeumo,MID,14,Man Utd,MUN,8.0,0.0,13.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,5338,7297,5338,7297,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,446008.jpg,True,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Altay Bayındır,Altay,Bayındır,Bayindir,GKP,14,Man Utd,MUN,5.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,87,437,87,437,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,451302.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,André Onana,André,Onana,Onana,GKP,14,Man Utd,MUN,5.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-07-21T10:00:04.960176Z,0.0,429,245,429,245,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,202641.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Elyh Harrison,Elyh,Harrison,Harrison,GKP,14,Man Utd,MUN,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,0.0,0,22,0,22,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,588555.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Tom Heaton,Tom,Heaton,Heaton,GKP,14,Man Utd,MUN,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,138,143,138,143,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,21205.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Dermot Mee,Dermot,Mee,Mee,GKP,14,Man Utd,MUN,4.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,60,90,60,90,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,461537.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Matthijs de Ligt,Matthijs,de Ligt,De Ligt,DEF,14,Man Utd,MUN,5.0,0.0,1.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,2861,1886,2861,1886,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,209365.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,Lisandro Martínez,Lisandro,Martínez,Martinez,DEF,14,Man Utd,MUN,5.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-08-10T23:00:06.577034Z,0.0,26,1655,26,1655,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,221820.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Noussair Mazraoui,Noussair,Mazraoui,Mazraoui,DEF,14,Man Utd,MUN,5.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knock - Unknown return date,2025-08-10T23:00:06.590223Z,0.0,30,2467,30,2467,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,230001.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,Diego León Blanco,Diego,León Blanco,D.Leon,DEF,14,Man Utd,MUN,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,48,106,48,106,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,661712.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Diogo Dalot Teixeira,Diogo,Dalot Teixeira,Dalot,DEF,14,Man Utd,MUN,4.5,0.0,2.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,956,978,956,978,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,216051.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Patrick Dorgu,Patrick,Dorgu,Dorgu,DEF,14,Man Utd,MUN,4.5,0.0,6.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,4298,1225,4298,1225,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,596777.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,Harry Maguire,Harry,Maguire,Maguire,DEF,14,Man Utd,MUN,4.5,0.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,690,547,690,547,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,95658.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,Luke Shaw,Luke,Shaw,Shaw,DEF,14,Man Utd,MUN,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,154,174,154,174,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,106760.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Leny Yoro,Leny,Yoro,Yoro,DEF,14,Man Utd,MUN,4.5,0.0,1.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,1460,1049,1460,1049,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,550864.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Harry Amass,Harry,Amass,Amass,DEF,14,Man Utd,MUN,4.0,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,98,197,98,197,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,577974.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Tyler Fredricson,Tyler,Fredricson,Fredricson,DEF,14,Man Utd,MUN,4.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,39,144,39,144,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,547676.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Ayden Heaven,Ayden,Heaven,Heaven,DEF,14,Man Utd,MUN,4.0,0.0,1.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,827,745,827,745,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,606745.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Tyrell Malacia,Tyrell,Malacia,Malacia,DEF,14,Man Utd,MUN,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,246,260,246,260,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,222690.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Bruno Borges Fernandes,Bruno,Borges Fernandes,B.Fernandes,MID,14,Man Utd,MUN,9.0,0.0,22.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,10386,6498,10386,6498,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,141746.jpg,False,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Matheus Santos Carneiro da Cunha,Matheus,Santos Carneiro da Cunha,Cunha,MID,14,Man Utd,MUN,8.0,0.0,7.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,2985,4962,2985,4962,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,430871.jpg,True,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Marcus Rashford,Marcus,Rashford,Rashford,MID,14,Man Utd,MUN,7.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,0.0,0,138,0,138,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,176297.jpg,True,False,False,2220,2240,2230,1,1,4,H,2,10,3,A,3,3,2,H,4,13,4,A,5,7,3,H,6,5,3,A,3.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
